issueid,sentiment_compound_mean,sentiment_compound_std,sentiment_compound_min,sentiment_compound_max,sentiment_pos_mean,sentiment_neg_mean,word_count_mean,word_count_sum,question_count_sum,politeness_score_sum,urgency_score_sum,technical_score_sum,solution_score_sum,reporter_sentiment_compound_mean,reporter_word_count_mean,reporter_word_count_count,reporter_politeness_score_sum
1009484.0,0.11729629629629629,0.276639289552689,-0.481,0.6705,0.2121111111111111,0.062185185185185184,6.407407407407407,173,3,5,0,5,2,0.16463333333333333,2.6666666666666665,3.0,1.0
1009486.0,0.09365531914893617,0.23137238553100706,-0.481,0.68,0.1828936170212766,0.03572340425531915,6.531914893617022,307,3,4,0,6,4,0.0,6.588235294117647,17.0,0.0
1009500.0,0.2127205882352941,0.3124565160334549,-0.481,0.8655,0.3017058823529412,0.049382352941176474,8.5,289,4,9,0,7,4,0.3518666666666667,7.111111111111111,9.0,6.0
1009540.0,0.15942888888888887,0.28714299860255105,-0.481,0.8271,0.2593777777777778,0.03942222222222222,6.355555555555555,286,4,9,1,6,3,0.37817142857142855,6.714285714285714,7.0,3.0
1009543.0,0.1659746153846154,0.24367669338903478,-0.481,0.6705,0.3309846153846154,0.023692307692307693,6.7153846153846155,873,7,28,19,34,21,0.326125,4.125,8.0,2.0
1009552.0,0.12866666666666665,0.2648673365832423,-0.481,0.6705,0.23291666666666666,0.05408333333333334,8.516666666666667,511,6,10,1,13,9,0.13627894736842106,8.631578947368421,19.0,4.0
1009569.0,0.12600714285714285,0.2753533836236916,-0.481,0.6705,0.2372857142857143,0.05996428571428571,6.035714285714286,169,3,6,0,5,2,0.213775,2.25,4.0,2.0
1009576.0,0.2034614973262032,0.24561598997434858,-0.481,0.765,0.33005882352941174,0.010641711229946524,5.850267379679145,1094,6,40,0,17,5,0.2168681818181818,8.363636363636363,22.0,4.0
1009584.0,0.028124999999999997,0.24085929368583373,-0.5106,0.5423,0.07759375,0.081375,11.1875,358,3,1,0,10,3,0.04043333333333333,10.291666666666666,24.0,1.0
1009593.0,0.13067111111111113,0.2537639173274517,-0.481,0.5574,0.2246,0.040244444444444444,9.444444444444445,425,3,6,0,11,8,0.27644285714285716,9.428571428571429,14.0,4.0
1009599.0,0.12164495412844037,0.24407308122554827,-0.481,0.8201,0.1754678899082569,0.024110091743119268,6.137614678899083,669,7,12,0,20,5,0.0,7.0,1.0,0.0
1009601.0,0.15943255813953489,0.280480156942587,-0.481,0.7269,0.2214186046511628,0.03195348837209302,7.209302325581396,310,3,6,0,7,3,0.6759,16.0,2.0,2.0
1009618.0,0.3218626666666667,0.340094782406052,-0.481,0.9578,0.3292133333333333,0.028519999999999997,14.12,1059,3,20,0,19,13,0.37428695652173916,10.217391304347826,23.0,4.0
1009623.0,0.12374999999999999,0.25683551303816177,-0.481,0.6124,0.20450000000000002,0.05232352941176471,6.5588235294117645,223,3,6,0,6,2,0.3482,6.5,4.0,2.0
1009637.0,0.39960500000000004,0.35693913473697403,-0.6705,0.9136,0.3381,0.0294,16.25,975,4,22,0,15,8,-0.01665000000000001,13.5,4.0,1.0
1009647.0,0.12460263157894735,0.2999158435897158,-0.5106,0.765,0.2721578947368421,0.06636842105263158,6.105263157894737,232,3,8,0,9,2,0.39165,6.25,4.0,3.0
1009661.0,0.18412777777777778,0.23985906683346833,-0.481,0.6908,0.2636031746031746,0.010904761904761903,5.7936507936507935,730,5,26,0,14,8,0.13905555555555557,7.666666666666667,27.0,6.0
1009691.0,0.14896981132075474,0.27912701794709993,-0.6908,0.7184,0.2727169811320755,0.051415094339622644,7.30188679245283,387,3,11,1,7,6,0.1301125,8.25,8.0,1.0
1009738.0,0.19039454545454546,0.25012776766061406,-0.481,0.7506,0.2920909090909091,0.01681818181818182,7.745454545454545,426,3,11,2,16,5,0.1618666666666667,19.333333333333332,6.0,2.0
1009744.0,0.1288357142857143,0.27825043903900104,-0.481,0.6705,0.24739285714285714,0.05996428571428571,5.857142857142857,164,3,7,0,5,2,0.31143333333333334,2.0,3.0,3.0
1009774.0,0.064378125,0.257636711888077,-0.5106,0.5423,0.1829375,0.0663125,8.125,260,3,3,0,10,3,0.06364,4.2,5.0,1.0
1009829.0,0.13327499999999998,0.3418729578854305,-0.481,0.6705,0.133875,0.08587499999999999,10.625,170,3,3,0,5,2,0.2629833333333333,6.666666666666667,6.0,2.0
1009846.0,0.19994076923076923,0.2449683109901511,-0.5106,0.802,0.35262307692307693,0.014326923076923077,4.392307692307693,1142,3,80,0,23,10,0.29595,2.891304347826087,46.0,27.0
1009853.0,0.20559411764705882,0.3038017365254263,-0.481,0.8316,0.32488235294117646,0.028441176470588234,9.117647058823529,310,3,6,0,5,5,0.39790000000000003,4.8,5.0,2.0
1009899.0,0.2472952380952381,0.3505070976117181,-0.481,0.802,0.30757142857142855,0.06542857142857142,8.714285714285714,183,3,4,0,5,2,0.36005,9.5,2.0,1.0
1009901.0,0.1973931818181818,0.32215015594546453,-0.481,0.7579,0.28756818181818183,0.05179545454545454,8.340909090909092,367,4,9,0,5,2,0.3396666666666667,4.866666666666666,15.0,4.0
1009951.0,0.189095,0.26625677641113377,-0.5267,0.7845,0.28612,0.01115,5.98,598,4,23,3,25,3,0.1040857142857143,11.071428571428571,14.0,2.0
1009968.0,0.19930104166666665,0.2867604187965577,-0.5267,0.7845,0.3169166666666667,0.0290625,7.729166666666667,742,3,21,0,18,2,0.2087047619047619,9.333333333333334,21.0,7.0
1010031.0,0.15832142857142856,0.3592773656240196,-0.5267,0.8126,0.269,0.04460714285714285,8.214285714285714,230,3,5,0,5,2,0.3307,14.0,3.0,1.0
1010047.0,0.09652530120481927,0.3415094580854217,-0.8885,0.7845,0.345289156626506,0.04314457831325301,8.819277108433734,732,4,13,4,32,8,0.060821739130434774,8.434782608695652,23.0,2.0
1010048.0,0.14722553191489363,0.29547018202245867,-0.5267,0.7845,0.2701914893617021,0.036468085106382976,6.170212765957447,290,3,4,0,6,4,0.4171714285714286,4.142857142857143,7.0,2.0
1010058.0,0.4191275167785235,0.2405418120812522,-0.5267,0.8074,0.5451946308724832,0.01210738255033557,7.275167785234899,1084,3,40,0,10,4,0.39039056603773586,7.188679245283019,53.0,18.0
1010085.0,0.1523875,0.31261570219370705,-0.5267,0.7845,0.26578124999999997,0.0353125,9.09375,291,3,5,0,7,3,0.19146363636363636,7.545454545454546,11.0,0.0
1010126.0,0.1518554347826087,0.32054613196448234,-0.5719,0.802,0.2807391304347826,0.032978260869565214,8.945652173913043,823,3,23,2,16,8,0.16775,11.25,8.0,6.0
1010134.0,0.158775,0.3311515772222355,-0.5267,0.7845,0.241375,0.0535625,6.59375,211,3,10,0,5,2,0.3687666666666667,6.333333333333333,3.0,3.0
1010151.0,0.2303518292682927,0.2777902893249853,-0.5267,0.9186,0.3147439024390244,0.008628048780487806,7.146341463414634,1172,4,36,2,19,7,0.21293235294117646,4.588235294117647,34.0,6.0
1010158.0,0.29652368421052633,0.32689399755901577,-0.5267,0.7845,0.4456842105263158,0.04671052631578947,9.026315789473685,343,3,7,0,6,4,0.2243,10.0,5.0,1.0
1010199.0,0.223918,0.32012700903592267,-0.5267,0.7845,0.34568,0.03522,7.06,353,0,11,0,10,5,0.18406250000000002,3.875,8.0,6.0
1010254.0,0.13311724137931033,0.3188168810158735,-0.5267,0.7845,0.27582758620689657,0.05875862068965517,5.9655172413793105,173,2,4,0,5,2,0.252875,3.75,4.0,1.0
1010280.0,0.28052564102564104,0.31779923049652514,-0.5267,0.7845,0.42664102564102563,0.02366666666666667,8.307692307692308,324,3,8,0,5,2,0.3290166666666667,7.166666666666667,6.0,1.0
1010303.0,0.21937333333333334,0.3675115048007606,-0.5267,0.7845,0.31770000000000004,0.0426,8.0,240,3,5,0,6,2,0.2410142857142857,4.857142857142857,7.0,2.0
1010324.0,0.18518664383561645,0.2638934237516168,-0.5499,0.7845,0.3341267123287671,0.020592465753424657,6.517123287671233,1903,13,59,5,43,10,0.15418225806451613,5.741935483870968,62.0,9.0
1010325.0,0.11258095238095238,0.316396747106475,-0.7469,0.7845,0.25783333333333336,0.04854761904761905,7.404761904761905,311,3,8,0,9,3,0.169625,5.25,4.0,3.0
1010327.0,0.13006060606060604,0.3738488146458689,-0.765,0.7845,0.23703030303030304,0.04045454545454545,9.030303030303031,298,3,4,1,14,8,-0.055675,13.0,4.0,1.0
1010360.0,0.10969555555555556,0.2772811651108898,-0.481,0.7964,0.2671111111111111,0.057444444444444444,4.955555555555556,223,6,3,0,12,6,0.6184000000000001,9.5,2.0,1.0
1010384.0,0.14163432835820894,0.26145965999310233,-0.5267,0.7845,0.23298507462686566,0.017223880597014924,4.686567164179104,314,3,13,0,8,3,0.10089032258064516,2.935483870967742,31.0,8.0
1010387.0,0.10539183673469388,0.2587637941868468,-0.5267,0.7845,0.22587755102040816,0.028816326530612245,5.142857142857143,252,3,6,0,7,4,0.041042857142857145,1.8571428571428572,7.0,0.0
1010401.0,0.22762439024390244,0.35538646061751406,-0.5267,0.8074,0.34900000000000003,0.031243902439024387,8.78048780487805,360,3,7,0,7,2,0.2708333333333333,6.0,6.0,2.0
1010418.0,0.23896756756756754,0.261829577589797,-0.5267,0.7845,0.46994594594594596,0.017216216216216218,6.851351351351352,507,6,16,0,19,9,0.2583470588235294,5.264705882352941,34.0,9.0
1010423.0,0.08574285714285715,0.3520453856698431,-0.5267,0.7845,0.22219047619047622,0.08161904761904762,7.523809523809524,158,3,1,0,4,2,0.0,3.0,1.0,0.0
1010426.0,0.10486511627906976,0.2898234428749116,-0.5267,0.7845,0.1887441860465116,0.018093023255813953,5.5813953488372094,240,0,4,0,1,2,0.058385714285714284,3.380952380952381,21.0,2.0
1010506.0,0.10650363636363637,0.2776470917327819,-0.5499,0.7845,0.2651151515151515,0.038757575757575755,7.581818181818182,1251,4,38,0,63,2,0.1825258064516129,6.612903225806452,31.0,18.0
1010516.0,0.141548,0.28569322809728126,-0.6113,0.7845,0.233344,0.014416,9.512,1189,3,14,0,12,5,0.194155,4.9,20.0,2.0
1010541.0,0.15367983193277313,0.25366307146900624,-0.5267,0.802,0.20910084033613444,0.009588235294117647,7.092436974789916,844,4,20,2,23,10,0.07083714285714285,8.228571428571428,35.0,4.0
1010548.0,0.16455294117647057,0.3139574597635426,-0.5267,0.8126,0.2300392156862745,0.03668627450980392,12.588235294117647,642,7,6,0,17,7,0.0,16.0,1.0,0.0
1010562.0,0.1594047619047619,0.31976125236394193,-0.5267,0.7845,0.2585952380952381,0.029523809523809525,7.190476190476191,302,3,13,0,11,6,0.12079,8.9,10.0,5.0
1010572.0,0.10745,0.2998802528251614,-0.5267,0.7845,0.23663333333333333,0.056799999999999996,5.933333333333334,178,2,4,0,5,2,0.2023,4.0,5.0,1.0
1010597.0,0.11806842105263159,0.2838570720524614,-0.5267,0.7845,0.22207894736842104,0.04686842105263158,5.7894736842105265,220,2,6,0,5,2,0.135575,2.5,4.0,1.0
1010765.0,0.12389000000000001,0.31071188963246055,-0.5267,0.7845,0.2737,0.056725000000000005,7.825,313,3,10,0,10,5,0.25731666666666664,6.0,12.0,6.0
