issue_assignee,median_resolution_days,avg_resolution_days,std_resolution_days,pct_fast_resolved,total_tickets,tickets_per_month,active_months,avg_priority,pct_high_priority,n_distinct_projects,n_distinct_categories,pct_reopened,resolution_rate,avg_comments,pct_sole_resolver,avg_first_response_days,avg_processing_steps
4rqs,6.960727679398148,33.74130614025033,93.44825763784094,0.5961538461538461,624.0,16.864864864864863,37.0,2.0833333333333335,0.0673076923076923,33.0,11.0,0.008012820512820512,0.9919871794871795,10.95673076923077,0.028846153846153855,6.9862099358974366,3.5
4rri,25.983260162037034,35.33286424768519,34.68751942144997,0.4,5.0,0.0,0.0,1.8,0.0,1.0,1.0,0.0,1.0,18.0,0.0,7.021773440945774,4.6
4rrl,9.428199699074073,19.26425775391894,25.387088893893075,0.543859649122807,114.0,12.666666666666666,9.0,2.0,0.0,31.0,5.0,0.05263157894736842,1.0,5.7894736842105265,0.06140350877192979,19.849206571310116,3.043859649122807
4rsl,2.9599143634259257,5.892599608907185,9.937730914274708,0.8682634730538922,167.0,41.75,4.0,2.0,0.0,39.0,3.0,0.0,1.0,4.508982035928144,0.005988023952095856,5.930598958333333,3.712574850299401
4sgg,7.825194537037037,31.82806484421394,71.87681422901103,0.5836849507735584,711.0,28.44,25.0,2.60056258790436,0.4571026722925457,18.0,6.0,0.03938115330520394,0.9662447257383966,10.258790436005626,0.025316455696202556,0.061133301140544515,4.236286919831223
4sgr,11.646168981481482,29.891056718996666,59.9106857550922,0.47540983606557374,610.0,25.416666666666668,24.0,2.495081967213115,0.2934426229508197,15.0,6.0,0.022950819672131147,0.9885245901639345,8.3,0.02622950819672132,0.5836097236826732,3.6295081967213116
4sgs,9.015445358796297,20.635401819779315,33.80419682827103,0.5407303370786517,712.0,79.11111111111111,9.0,2.3286516853932584,0.20646067415730338,12.0,6.0,0.019662921348314606,1.0,9.849719101123595,0.0463483146067416,0.023045469576719577,4.310393258426966
4shl,0.830925925925926,7.890226349939359,17.478185470172885,0.7909319899244333,397.0,23.352941176470587,17.0,2.3148614609571787,0.24937027707808565,73.0,5.0,0.030226700251889168,1.0,5.831234256926952,0.02518891687657432,0.8507006809600863,2.9672544080604535
4sig,0.002109849537037037,0.41545504294071206,7.163903476952969,0.993798449612403,645.0,645.0,1.0,2.0356589147286823,0.03255813953488372,95.0,6.0,0.0,1.0,3.10077519379845,0.009302325581395321,7.021773440945774,1.9844961240310077
4sih,5.8744097222222225,14.845650432758816,26.192888048205678,0.6337349397590362,415.0,18.043478260869566,23.0,2.269879518072289,0.20481927710843373,74.0,4.0,0.03855421686746988,0.980722891566265,6.669879518072289,0.012048192771084376,2.2966100653833657,2.5180722891566263
4sii,0.1834837962962963,13.890145926936222,36.76942531910119,0.77947932618683,653.0,46.642857142857146,14.0,2.565084226646248,0.4012251148545176,57.0,6.0,0.05206738131699847,1.0,7.996937212863706,0.015313935681470103,0.8898559282153032,3.134762633996937
4sil,9.111643518518518,31.2230805891486,56.8171814343766,0.5170731707317073,205.0,12.058823529411764,17.0,2.5121951219512195,0.3170731707317073,34.0,6.0,0.024390243902439025,0.9804878048780488,7.014634146341463,0.014634146341463428,5.505196544924554,2.0097560975609756
4sio,6.711053263888888,56.020816904407326,125.08550457938507,0.5664335664335665,429.0,17.16,25.0,2.296037296037296,0.1888111888111888,45.0,7.0,0.02097902097902098,0.9743589743589743,6.417249417249417,0.02564102564102566,5.945269476372925,2.237762237762238
4sip,0.0032236458333333336,5.2986455247362185,13.057981251486972,0.8604651162790697,172.0,19.11111111111111,9.0,2.052325581395349,0.0755813953488372,48.0,4.0,0.040697674418604654,1.0,4.773255813953488,0.011627906976744207,0.7756168981481482,2.4069767441860463
4skh,1.4162074999999998,7.231163896990741,9.575313168310952,0.7,10.0,0.0,0.0,2.2,0.2,5.0,4.0,0.0,1.0,5.4,0.09999999999999998,7.021773440945774,1.8
4ski,10.38574466435185,41.99655293981481,54.26270768480866,0.6,5.0,0.0,0.0,2.4,0.2,2.0,2.0,0.0,1.0,13.4,0.19999999999999996,7.021773440945774,3.0
4skk,24.368064328703706,69.65639047260804,92.8576030336503,0.4,60.0,8.571428571428571,7.0,2.066666666666667,0.06666666666666667,4.0,7.0,0.016666666666666666,1.0,12.016666666666667,0.033333333333333326,9.09431602733686,2.433333333333333
4skl,5.597644675925926,15.87169983934083,31.48712172254941,0.6785714285714286,84.0,4.421052631578948,19.0,2.0357142857142856,0.08333333333333333,50.0,4.0,0.0,1.0,3.7857142857142856,0.011904761904761862,1.6185019465488215,1.7023809523809523
4skr,11.08837962962963,37.03974624751551,81.88080899854002,0.49214659685863876,191.0,8.304347826086957,23.0,2.1518324607329844,0.13612565445026178,8.0,9.0,0.041884816753926704,0.9581151832460733,17.230366492146597,0.06282722513089001,0.6458142982858892,4.230366492146596
4sks,2.0113831018518518,17.581003575120192,65.68484011440921,0.7865384615384615,520.0,20.8,25.0,2.5134615384615384,0.4,30.0,7.0,0.06346153846153846,0.9884615384615385,6.601923076923077,0.017307692307692357,1.6135046832842777,2.875
4slh,7.957234027777778,26.901673962449884,67.61897313809712,0.5618556701030928,194.0,8.083333333333334,24.0,2.4278350515463916,0.33505154639175255,22.0,6.0,0.07216494845360824,0.9742268041237113,6.603092783505154,0.02577319587628868,7.60232981078905,3.0618556701030926
4sli,1.2170185300925926,15.838685744290773,49.286890779275836,0.773109243697479,238.0,9.52,25.0,2.4831932773109244,0.3697478991596639,14.0,5.0,0.06302521008403361,0.9915966386554622,7.718487394957983,0.01680672268907568,7.181423961840628,2.865546218487395
4sog,0.0023091435185185185,1.882673921165174,36.034472894601535,0.9934640522875817,459.0,0.0,0.0,2.0631808278867103,0.04357298474945534,81.0,7.0,0.0,1.0,3.1938997821350763,0.01089324618736387,7.021773440945774,1.973856209150327
4soo,0.7376361689814814,67.86784918311403,127.9196264652328,0.631578947368421,19.0,2.7142857142857144,7.0,2.3684210526315788,0.2631578947368421,9.0,5.0,0.05263157894736842,0.9473684210526315,5.894736842105263,0.0,60.21689686213992,1.368421052631579
4sop,2.7900347222222224,5.838138678451179,7.044182687531505,0.8181818181818182,11.0,1.8333333333333333,6.0,2.4545454545454546,0.45454545454545453,7.0,2.0,0.09090909090909091,0.7272727272727273,4.909090909090909,0.0,0.0062636784511784505,3.272727272727273
4soq,7.098483796296296,26.775957200551616,53.56089900974789,0.5319148936170213,47.0,2.35,20.0,2.25531914893617,0.23404255319148937,12.0,4.0,0.02127659574468085,1.0,8.127659574468085,0.0,7.666233691077442,1.3829787234042554
4sor,15.57150462962963,37.019164697145065,46.28674764097126,0.5,6.0,3.0,2.0,2.1666666666666665,0.16666666666666666,3.0,2.0,0.0,1.0,5.5,0.0,0.00032407407407407406,2.0
4ssh,13.99451388888889,31.37283696581998,48.557846101086376,0.3963963963963964,111.0,4.44,25.0,2.4684684684684686,0.36936936936936937,8.0,4.0,0.02702702702702703,0.954954954954955,8.36936936936937,0.05405405405405406,2.992365468409586,2.081081081081081
4z8d4aa.c3,0.003275462962962963,0.11747048163434662,0.6043815011898312,1.0,212.0,9.217391304347826,23.0,2.3207547169811322,0.20754716981132076,10.0,3.0,0.0047169811320754715,0.9858490566037735,0.8160377358490566,0.009433962264150941,0.011032580477673937,1.0896226415094339
826 .a8cz3_.xd,0.023035497685185185,12.145046161747684,27.8751933832203,0.75,8.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.875,0.0,7.021773440945774,1.75
_2hhpqg,7.750729166666667,19.358627475212188,31.390365009429985,0.5833333333333334,120.0,12.0,10.0,2.1083333333333334,0.08333333333333333,25.0,7.0,0.03333333333333333,1.0,7.908333333333333,0.025000000000000022,13.389281595191683,4.25
av43.jd4aa.c3,0.0034178125,0.37338015786696616,1.6998745475000931,0.9852941176470589,136.0,136.0,1.0,2.0661764705882355,0.04411764705882353,21.0,6.0,0.0,1.0,0.7279411764705882,0.0,7.021773440945774,1.0220588235294117
bzy0xaygh,15.041539351851851,33.834784722222224,32.4726730334577,0.2,5.0,1.6666666666666667,3.0,2.0,0.0,2.0,2.0,0.0,1.0,2.2,0.0,52.7026875,2.2
d8e1n8vv8d4aa.c3,0.002790503472222222,2.6909122216961276,16.563093763235155,0.9772727272727273,44.0,7.333333333333333,6.0,2.477272727272727,0.22727272727272727,3.0,3.0,0.0,1.0,0.8181818181818182,0.022727272727272707,0.021752748842592592,1.0454545454545454
nzvz,1125.110855451389,957.9195617960859,446.5796506992054,0.09090909090909091,11.0,2.2,5.0,2.0,0.0,2.0,2.0,0.0,1.0,2.3636363636363638,0.0,11.288101851851852,2.3636363636363638
t.n2v8z2d,0.03480667824074074,5.137453136574074,12.235236365192067,0.875,8.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,1.0,2.125,0.0,7.021773440945774,1.875
t.y0v.wygh,4.195891203703703,10.146347736625515,12.789303918444025,0.6666666666666666,9.0,1.5,6.0,2.0,0.0,2.0,1.0,0.2222222222222222,1.0,3.3333333333333335,0.0,9.448855452674897,3.7777777777777777
t.y10tygh,0.0068865740740740745,14.757599342592593,20.989381528456715,0.6,5.0,1.25,4.0,2.0,0.2,3.0,3.0,0.0,1.0,4.2,0.0,5.722335069444444,1.6
t.y10tygp,7.4224652777777775,7.7431269290123454,6.3916454817687,0.6666666666666666,6.0,1.0,6.0,2.1666666666666665,0.16666666666666666,2.0,2.0,0.16666666666666666,1.0,2.6666666666666665,0.0,21.68914351851852,2.3333333333333335
t.y10tygr,12.812476851851851,17.18377403846154,13.520544808122269,0.3076923076923077,13.0,1.3,10.0,2.0,0.0,2.0,1.0,0.0,1.0,2.076923076923077,0.07692307692307687,40.35854878917379,2.3846153846153846
t.y10ygh,23.970150462962962,31.327465277777776,26.537433762500086,0.2857142857142857,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.14285714285714285,1.0,4.0,0.0,28.36965443121693,3.4285714285714284
t.y1_3_ygh,15.76650462962963,28.563973214285717,40.173544980882596,0.2857142857142857,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.14285714285714285,1.0,2.7142857142857144,0.1428571428571429,38.983139880952386,3.4285714285714284
t.y1z0ygh,2.995775462962963,8.413887602880658,9.996741109267383,0.6666666666666666,9.0,1.8,5.0,2.111111111111111,0.1111111111111111,3.0,1.0,0.0,1.0,1.2222222222222223,0.2222222222222222,15.993645833333334,2.3333333333333335
t.y1z0ygi,12.961354166666666,10.194065806878307,4.875960868790246,0.42857142857142855,7.0,1.75,4.0,2.0,0.0,3.0,1.0,0.2857142857142857,1.0,1.7142857142857142,0.0,28.633278769841272,3.142857142857143
t.y40ygh,5.663819444444444,17.554012345679013,23.675742046025036,0.5833333333333334,12.0,1.7142857142857142,7.0,2.0,0.0,1.0,2.0,0.08333333333333333,1.0,4.833333333333333,0.08333333333333337,40.552319637345676,2.6666666666666665
t.y8114ygh,3.1641666666666666,14.63550886501736,28.495795509625452,0.75,16.0,1.7777777777777777,9.0,2.0,0.0,2.0,2.0,0.1875,1.0,2.5,0.125,29.838848765432097,2.5
t.y8zv0ygi,22.498078703703705,31.033467592592594,32.785342469232404,0.4,5.0,1.0,5.0,2.0,0.0,1.0,1.0,0.2,1.0,3.4,0.0,49.23007175925926,4.8
t.y8zv0ygo,11.243894675925926,17.298098958333334,20.57837899198075,0.5,16.0,1.7777777777777777,9.0,2.0,0.0,1.0,1.0,0.0,1.0,1.9375,0.0,41.78958333333333,2.5625
t.yctn0ygh,4.6891087962962965,11.404136904761904,9.307509657047817,0.5714285714285714,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.14285714285714285,1.0,3.142857142857143,0.0,28.28562830687831,3.4285714285714284
t.yd-0tygh,6.985335648148149,15.865868055555556,19.584198595693177,0.5714285714285714,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.14285714285714285,1.0,3.857142857142857,0.0,43.80763392857143,4.0
t.yd10ygh,5.697662037037037,11.106086033950618,13.463476679353818,0.6666666666666666,6.0,1.5,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.33333333333333337,20.049596836419752,1.6666666666666667
t.yn039ygo,0.014780092592592593,64.5857662037037,128.81786208936143,0.6,5.0,1.25,4.0,2.0,0.0,2.0,1.0,0.0,1.0,1.4,0.19999999999999996,19.94984490740741,1.8
t.yt2_0ygi,6.325040509259259,5.619849537037037,1.5752269483157892,1.0,6.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,2.6666666666666665,0.0,34.64868634259259,2.8333333333333335
t.yt2_0ygo,3.849988425925926,7.531631944444444,10.266613290555373,0.8333333333333334,6.0,1.5,4.0,2.0,0.0,1.0,1.0,0.0,1.0,1.5,0.16666666666666663,55.88382523148148,2.8333333333333335
t.yt_9ygh,0.47924189814814816,14.22382265946502,24.43246663649707,0.6111111111111112,18.0,2.5714285714285716,7.0,2.0,0.0,3.0,1.0,0.05555555555555555,1.0,1.8888888888888888,0.0,52.25983731995884,2.888888888888889
t.ytu0ygh,35.991145833333334,27.435314203960907,23.197653659130935,0.3333333333333333,9.0,1.8,5.0,2.0,0.0,2.0,2.0,0.1111111111111111,1.0,2.0,0.0,52.9287962962963,2.2222222222222223
t.yx0uygi,7.148981481481481,5.47306712962963,4.149476786396627,1.0,5.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,4.4,0.0,55.079518518518526,3.8
t.yz01ygh,5.843356481481481,22.5969957010582,30.999851948256357,0.7142857142857143,7.0,1.4,5.0,2.0,0.0,1.0,1.0,0.14285714285714285,1.0,4.142857142857143,0.1428571428571429,46.04710152116402,3.4285714285714284
t.yz01ygi,5.028819444444444,13.59486224537037,18.56561463376996,0.6,5.0,1.25,4.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,29.629328703703703,2.8
t.yz42_ygi,1.283275462962963,7.424138888888889,9.738520828698109,0.6,5.0,1.25,4.0,2.0,0.0,1.0,1.0,0.2,1.0,5.2,0.0,30.002671296296295,3.4
t.yzt_0ygh,23.384369212962962,24.04707070707071,22.666659349113996,0.45454545454545453,22.0,2.75,8.0,2.0,0.0,4.0,1.0,0.09090909090909091,1.0,2.1363636363636362,0.0,36.046832912457916,2.909090909090909
u6y1.wwygh,40.83863425925926,39.65971836419753,28.35301328642034,0.16666666666666666,6.0,1.2,5.0,2.0,0.0,1.0,1.0,0.0,1.0,6.833333333333333,0.0,19.854542824074073,4.166666666666667
u6yu_0ygh,20.519172453703703,25.29235966724537,17.94506069320312,0.125,8.0,1.3333333333333333,6.0,2.0,0.0,1.0,1.0,0.125,1.0,6.125,0.125,15.134234457671957,4.375
u6yx0uygo,53.08359375,68.82801851851852,34.67726679008981,0.0,10.0,1.4285714285714286,7.0,2.0,0.0,2.0,1.0,0.1,1.0,9.3,0.0,55.67973842592593,5.5
u6yz0uygi,25.32921875,41.52387709876543,40.78401433616544,0.16666666666666666,6.0,1.2,5.0,2.0,0.0,1.0,2.0,0.0,1.0,4.833333333333333,0.0,39.264016203703704,3.0
unzvvz2,20.43454861111111,32.84186149691358,38.14145315228281,0.5,6.0,1.5,4.0,2.0,0.0,1.0,1.0,0.0,1.0,3.1666666666666665,0.16666666666666663,38.76221836419753,2.5
w.nzwwz2ycz6dn28n,0.00369212962962963,1.2811640211640212,4.521907982336082,0.9285714285714286,14.0,1.5555555555555556,9.0,2.4285714285714284,0.2857142857142857,4.0,4.0,0.0,0.9285714285714286,1.5,0.0,5.853161502849003,1.2857142857142858
wzcdd4aa,0.004357077546296296,0.4256866997087814,2.3639581896120245,0.989247311827957,186.0,186.0,1.0,2.0806451612903225,0.05913978494623656,9.0,4.0,0.0,1.0,0.9247311827956989,0.0,0.000787037037037037,1.1290322580645162
x8azvjn2,0.003674583333333334,2.2664831989454735,24.280452464805318,0.9861111111111112,144.0,6.857142857142857,21.0,2.2083333333333335,0.1736111111111111,6.0,5.0,0.006944444444444444,0.9583333333333334,1.1527777777777777,0.0,0.002135668276972625,1.1597222222222223
z2w_x,299.94586805555554,350.59065244697456,281.3766984552826,0.16279069767441862,43.0,3.0714285714285716,14.0,2.13953488372093,0.046511627906976744,8.0,5.0,0.0,1.0,0.9534883720930233,0.023255813953488413,169.9076129850088,1.2093023255813953
z8yx0z2ygh,35.07144675925926,67.90248842592592,54.17653215693212,0.0,9.0,1.2857142857142858,7.0,2.0,0.0,3.0,1.0,0.1111111111111111,1.0,9.333333333333334,0.0,70.01907021604939,3.7777777777777777
