issue_assignee,median_resolution_days,avg_resolution_days,std_resolution_days,pct_fast_resolved,total_tickets,tickets_per_month,active_months,avg_priority,pct_high_priority,n_distinct_projects,n_distinct_categories,pct_reopened,resolution_rate,avg_comments,pct_sole_resolver,avg_first_response_days,avg_processing_steps,z_max,z_feature,mahalanobis,mahalanobis_sq,is_outlier_z,is_outlier_mah
4pio,6.00928599537037,23.810609502995643,68.4424174742352,0.6535947712418301,459.0,9.18,50.0,2.442265795206972,0.2287581699346405,35.0,8.0,0.0196078431372549,0.9869281045751634,6.618736383442266,0.028322440087146,8.440150515812617,2.581699346405229,2.724335656555663,active_months,3.7951015980677725,14.40279613965656,False,False
4pls,3.038849710648148,10.302668432734205,19.96102988705889,0.7058823529411765,17.0,8.5,2.0,2.0,0.0588235294117647,1.0,1.0,0.0,1.0,5.235294117647059,0.0,1.7072800925925926,2.4705882352941178,1.3319873739290737,n_distinct_categories,2.414382814631103,5.829244375586006,False,False
4pok,9.241770833333334,37.744607293470416,82.83763246583091,0.5168831168831168,385.0,13.75,28.0,2.005194805194805,0.0025974025974025,14.0,3.0,0.0155844155844155,1.0,5.387012987012987,0.0025974025974025,12.506173449953115,4.503896103896104,2.1653017449441014,avg_processing_steps,3.7840721360801624,14.319201931058283,False,False
4pps,3.2988312210648143,19.6923089482446,50.98731301813197,0.7138888888888889,1800.0,32.72727272727273,55.0,2.65,0.4577777777777778,67.0,13.0,0.0205555555555555,0.9872222222222222,6.394444444444445,0.0288888888888888,1.4811734877808136,2.773333333333333,4.122301718530729,total_tickets,5.307199108686056,28.16636237923807,True,False
4pqq,6.435160717592593,13.719180301382606,28.470848030736978,0.6436498150431565,811.0,16.551020408163264,49.0,2.1738594327990137,0.1307028360049321,39.0,5.0,0.0369913686806411,0.9901356350184956,7.226880394574599,0.0110974106041923,2.0652309013966232,4.086313193588163,2.6500202021557318,active_months,3.9883144099733636,15.90665183280118,False,False
4prg,9.941189519675923,39.85922299401341,80.41600406132687,0.5137931034482759,1160.0,21.88679245283019,53.0,2.063793103448276,0.0534482758620689,56.0,11.0,0.0482758620689655,0.9948275862068966,10.367241379310345,0.0749999999999999,13.1096205693816,4.706896551724138,3.451232093029582,total_tickets,4.520541064570342,20.43529151646676,False,False
4prh,7.992604166666666,27.20666144296952,55.618765212797705,0.5575221238938053,113.0,6.647058823529412,17.0,2.017699115044248,0.0176991150442477,15.0,7.0,0.0353982300884955,1.0,3.0530973451327434,0.0619469026548672,16.991085197476238,2.557522123893805,0.9450430060470401,n_distinct_categories,2.304722605705051,5.311746289247879,False,False
4pri,17.880340868055555,44.73154091636474,101.50273968061153,0.3623188405797101,69.0,5.75,12.0,2.0,0.0,22.0,3.0,0.0144927536231884,1.0,2.130434782608696,0.0144927536231883,3.806256839225589,2.840579710144928,1.068531839840627,pct_fast_resolved,3.1045618103843338,9.638304034496851,False,False
4prl,4.002314814814815,14.188881944444445,23.35883175694901,0.6,5.0,1.6666666666666667,3.0,2.0,0.0,1.0,3.0,0.0,1.0,1.8,0.1999999999999999,1.0020046296296297,1.8,3.1000219638347315,pct_sole_resolver,3.748732610748322,14.052996186887931,False,False
4pro,8.081365740740742,31.78068682992203,72.02905252710936,0.5789473684210527,114.0,9.5,12.0,2.0,0.0,9.0,5.0,0.0350877192982456,1.0,2.0526315789473686,0.0087719298245614,34.274727298570504,2.4035087719298245,0.9143602124998229,avg_comments,1.815799477211961,3.297127741443231,False,False
4prp,7.995162037037037,55.744830729166665,116.43010997274554,0.625,8.0,2.6666666666666665,3.0,2.0,0.0,1.0,4.0,0.0,1.0,0.875,0.0,63.00204716435185,1.375,1.7453579057384918,avg_first_response_days,2.973093000226428,8.839281987995385,False,False
4prq,5.248599537037037,9.940666335978836,10.245097904387654,0.5714285714285714,7.0,1.1666666666666667,6.0,2.4285714285714284,0.1428571428571428,2.0,4.0,0.0,1.0,1.5714285714285714,0.0,10.45625964506173,1.2857142857142858,1.3963781831065287,avg_processing_steps,3.964873003657279,15.720217935130291,False,False
4psk,8.877793310185186,35.46935952404639,128.13078008897108,0.5535465924895688,719.0,13.826923076923077,52.0,2.157162726008345,0.1196105702364394,39.0,9.0,0.019471488178025,0.9930458970792768,5.963838664812239,0.0027816411682892,8.905489018744355,3.536856745479833,2.8729665653555245,active_months,3.462013300705619,11.985536094262613,False,False
4psl,11.815196759259258,82.91058245745747,227.99953652057448,0.4594594594594595,37.0,3.363636363636364,11.0,2.0,0.0,10.0,7.0,0.0,1.0,1.9189189189189189,0.0,71.70290759509508,2.2972972972972974,2.3337733770951887,std_resolution_days,4.384743718630821,19.22597747807244,False,False
4psr,6.212939814814815,26.481677011577897,52.14012980651509,0.5957095709570958,606.0,14.78048780487805,41.0,2.1254125412541254,0.094059405940594,78.0,7.0,0.033003300330033,0.9983498349834984,5.16006600660066,0.0297029702970297,8.527105773492908,3.483498349834984,2.2266262442622953,n_distinct_projects,3.5660728293486468,12.716875424218664,False,False
4pss,29.215983796296296,82.74068029835391,167.15306714976492,0.2222222222222222,9.0,1.5,6.0,2.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,85.15972608024691,1.8888888888888888,2.565868469042473,avg_first_response_days,4.282059907867582,18.336037054566926,False,False
4qhk,0.0069796296296296,2.030007581018519,4.527049254002822,1.0,5.0,0.0,0.0,2.2,0.2,5.0,4.0,0.0,1.0,1.2,0.0,7.021773440945774,1.6,1.4999893573409893,pct_fast_resolved,2.903281341641047,8.429042548721037,False,False
4qil,7.023877314814815,25.01256111286476,58.98935672690905,0.6545454545454545,165.0,5.5,30.0,2.090909090909091,0.0484848484848484,40.0,4.0,0.006060606060606,0.987878787878788,5.430303030303031,0.0,12.76043133244546,3.727272727272727,1.3057841513305914,avg_processing_steps,3.9812162419681334,15.850082765310868,False,False
4qio,71.84882600694444,175.7798111198484,265.4349388291749,0.2549019607843137,102.0,3.1875,32.0,2.049019607843137,0.0294117647058823,15.0,8.0,0.0,1.0,3.235294117647059,0.0588235294117647,30.020924575617283,1.911764705882353,2.8421443833659943,std_resolution_days,4.371198638619298,19.1073775382672,False,False
4qiq,15.893349224537037,35.62732771580984,103.42936964127,0.3593130779392338,757.0,14.283018867924527,53.0,2.0554821664464997,0.0488771466314399,35.0,8.0,0.0079260237780713,0.9867899603698812,6.317040951122854,0.0211360634081901,9.457444648986272,2.980184940554821,2.947282019755455,active_months,3.6566519310783674,13.371103345059153,False,False
4qkk,6.073159722222222,22.78044973466238,41.91528740791024,0.5986394557823129,147.0,11.307692307692308,13.0,2.0,0.0,26.0,4.0,0.0952380952380952,1.0,4.122448979591836,0.0204081632653061,1.965167211328976,4.380952380952381,2.0292354146284737,avg_processing_steps,2.9993054612968417,8.995833250165061,False,False
4qko,4.797449907407407,13.422976649733169,28.108454863448635,0.6847290640394089,203.0,12.6875,16.0,2.0,0.0,42.0,4.0,0.0246305418719211,1.0,5.945812807881773,0.0,1.3754319406496662,3.8916256157635463,1.4876795249069705,avg_processing_steps,2.9693051332226554,8.816772974182411,False,False
4qkp,6.062002314814815,14.289903480694749,23.928914693867853,0.6437908496732027,306.0,18.0,17.0,2.0163398692810457,0.0196078431372549,26.0,8.0,0.0392156862745098,1.0,11.009803921568627,0.045751633986928,11.268741914003044,3.660130718954248,1.7409717323793905,avg_comments,2.764518053173321,7.642560066321209,False,False
4qkr,14.609004629629627,33.12556198314433,47.42522705035289,0.4470284237726098,387.0,10.18421052631579,38.0,2.248062015503876,0.1576227390180878,44.0,5.0,0.0620155038759689,1.0,4.992248062015504,0.0103359173126614,7.521200927807889,3.3617571059431524,1.832550203756493,active_months,3.2193410429295897,10.364156750690977,False,False
4qks,6.567135416666667,12.051191509589948,18.057452423358704,0.6785714285714286,56.0,7.0,8.0,1.9642857142857144,0.0,10.0,3.0,0.0178571428571428,1.0,3.6607142857142856,0.0714285714285714,11.757885458002646,2.1607142857142856,0.8295517886459121,avg_priority,1.5501387502944148,2.4029301451643303,False,False
4qog,3.145694444444445,32.188657407407405,62.625681411204894,0.6,5.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.2,0.0,2.852446759259259,2.4,1.4635683359455474,avg_comments,2.830423232054044,8.011295672551261,False,False
4qoh,5.080752314814815,12.182376270081814,19.41686127318932,0.6845329249617151,653.0,13.06,50.0,2.140888208269525,0.0872894333843797,35.0,5.0,0.0183767228177641,0.996937212863706,5.04594180704441,0.004594180704441,5.248119109358719,3.2343032159264933,2.724335656555663,active_months,4.070943694766405,16.57258256595835,False,False
4qok,551.1821643518518,581.7447895622896,74.7183589558806,0.0,11.0,1.8333333333333333,6.0,2.0,0.0,1.0,1.0,0.0,1.0,0.3636363636363636,0.0,60.41230113636364,2.8181818181818183,7.155701993695769,median_resolution_days,11.393033306406787,129.80120792089437,True,True
4qop,345.10671875,334.1783111496913,330.43508632359527,0.1666666666666666,12.0,4.0,3.0,2.0,0.0,1.0,4.0,0.0,1.0,1.3333333333333333,0.0,271.3660908564815,1.5833333333333333,7.155701993695769,median_resolution_days,8.697324165381007,75.64344763772043,True,True
4qpl,5.224767401620371,44.56738866536459,129.38478915611006,0.625,16.0,3.2,5.0,2.0,0.0,6.0,5.0,0.0,1.0,5.8125,0.0,1.257425925925926,2.125,0.9945897364990121,std_resolution_days,2.7377173033512476,7.495096033068827,False,False
4qpq,0.0176189814814814,2.927294298611112,4.335154312082184,1.0,5.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4.4,0.1999999999999999,4.958206018518519,1.6,3.1000219638347315,pct_sole_resolver,4.271927009251364,18.249360372371303,False,False
4qqo,48.0595790625,121.5769343604066,169.5895774863153,0.3043478260869565,23.0,4.6,5.0,2.0,0.0,8.0,2.0,0.0,1.0,3.1739130434782608,0.0869565217391304,2.3437255658436214,2.9565217391304346,1.6005707959661013,avg_resolution_days,3.6040116292442623,12.988899823727882,False,False
4qqp,22.838900462962965,16.99542361111111,9.562367595267796,0.2,5.0,1.6666666666666667,3.0,2.6,0.6,1.0,2.0,0.0,1.0,0.6,0.0,14.552997685185185,1.8,1.8471257328802222,pct_high_priority,6.045273871514247,36.54533618161285,False,False
4qqr,12.3420172974537,33.02411741061851,78.23231626053511,0.4512195121951219,656.0,13.666666666666666,48.0,2.080792682926829,0.0685975609756097,38.0,7.0,0.0121951219512195,0.9984756097560976,6.625,0.010670731707317,9.31518279178098,3.3780487804878048,2.5757047477558013,active_months,3.03592225473609,9.216823936801863,False,False
4qrh,9.505043460648148,48.46679257136678,101.58820426530968,0.5155709342560554,289.0,36.125,8.0,2.034602076124568,0.0795847750865051,44.0,8.0,0.0726643598615917,1.0,11.40484429065744,0.0346020761245674,66.44665100762526,4.294117647058823,1.9331322277236902,avg_processing_steps,4.281328789668901,18.32977620524778,False,False
4qrp,47.9056712962963,29.714430555555552,26.43211250875269,0.4,5.0,5.0,1.0,2.6,0.8,1.0,1.0,0.0,0.0,1.6,0.0,1.2069305555555556,1.6,6.857022377482798,resolution_rate,8.410939154330492,70.74389745784974,True,True
4qsh,1.2636458333333334,12.570691345770012,32.11245733582516,0.7532210109018831,1009.0,25.225,40.0,2.047571853320119,0.0396432111000991,90.0,9.0,0.0158572844400396,1.0,5.3201189296333,0.0327056491575817,10.31508180894309,2.283448959365709,2.912521229389644,total_tickets,3.7967026114583433,14.414950719854604,False,False
4qsk,6.806722037037037,29.715405524861623,76.46757869551567,0.6198595787362087,997.0,18.46296296296296,54.0,2.205616850551655,0.1093279839518555,71.0,13.0,0.033099297893681,0.9779338014042126,6.228686058174524,0.0341023069207623,18.861423210943656,3.0712136409227684,3.0215974741553864,active_months,3.6263563663165637,13.150460495524671,False,False
4qsl,15.115158981481482,38.12357341227754,71.22512952435386,0.4155844155844156,385.0,14.807692307692308,26.0,2.0259740259740258,0.0207792207792207,39.0,10.0,0.0363636363636363,1.0,6.189610389610389,0.0467532467532467,27.279463325056906,3.137662337662338,2.0835581960350966,n_distinct_categories,2.85781015999544,8.167078910573164,False,False
4qsp,34.979490740740744,54.56523572530864,48.7374265859293,0.1666666666666666,30.0,3.0,10.0,2.0,0.0,6.0,3.0,0.1,1.0,2.9,0.0,21.54510416666667,3.1,1.8566008435213497,pct_fast_resolved,3.1496837052814106,9.920507443315236,False,False
4qsr,8.101737164351851,21.579992436517955,48.086638950329046,0.5625,528.0,20.307692307692307,26.0,2.0321969696969697,0.0284090909090909,67.0,11.0,0.053030303030303,1.0,6.445075757575758,0.0284090909090909,19.62197371478621,3.558712121212121,2.463063259364449,n_distinct_categories,3.4143059363847983,11.657485027232473,False,False
4qss,6.607766284722222,18.35454118868443,36.65771570350997,0.5992217898832685,514.0,17.133333333333333,30.0,2.013618677042801,0.0077821011673151,58.0,9.0,0.0856031128404669,1.0,5.597276264591439,0.0544747081712062,18.05256904380342,3.7431906614785992,1.7040531327057444,n_distinct_categories,2.8525672070696806,8.137139670849319,False,False
4rgh,8.031197916666667,33.577399930734536,80.01163859379737,0.5489690721649485,388.0,13.857142857142858,28.0,2.018041237113402,0.0128865979381443,43.0,9.0,0.0309278350515463,1.0,4.582474226804123,0.1237113402061855,17.38908750151295,2.492268041237113,1.7040531327057444,n_distinct_categories,2.936340825615183,8.622097444174454,False,False
4rhh,6.834016203703704,12.963197357253089,16.733335440737495,0.6666666666666666,39.0,13.0,3.0,2.025641025641025,0.0256410256410256,9.0,3.0,0.0256410256410256,1.0,3.5641025641025643,0.0,16.272631172839507,3.4615384615384617,1.0116862867805614,avg_processing_steps,2.4636960709159097,6.069798329846491,False,False
4rho,50.00561342592592,75.0217528292181,106.2143014717222,0.2222222222222222,9.0,3.0,3.0,2.0,0.0,5.0,3.0,0.3333333333333333,1.0,12.555555555555555,0.0,10.911494341563786,5.0,4.106062104272306,pct_reopened,5.132156729490584,26.339032696055483,True,False
4rhp,5.0816032812500005,19.01325005912576,64.81322366718192,0.6931216931216931,378.0,9.947368421052632,38.0,2.235449735449736,0.1613756613756613,60.0,7.0,0.0211640211640211,0.9708994708994708,6.35978835978836,0.0132275132275132,9.812505250677509,3.071428571428572,1.832550203756493,active_months,3.310755059593068,10.9610990646211,False,False
4ris,5.956672621527778,21.271675655958298,54.84169285343569,0.6273712737127372,738.0,18.45,40.0,2.1219512195121952,0.1029810298102981,94.0,9.0,0.0121951219512195,0.9850948509485096,7.017615176151762,0.0365853658536585,11.372769947246953,2.772357723577236,2.8557373430972506,n_distinct_projects,3.591878380623644,12.901590301191531,False,False
4rkg,7.997580844907407,24.203076438587686,44.78448871754738,0.5807228915662651,415.0,16.6,25.0,2.103614457831325,0.0867469879518072,36.0,7.0,0.016867469879518,0.9855421686746988,9.156626506024097,0.0289156626506024,1.8508999458234832,4.937349397590362,2.643500316969611,avg_processing_steps,3.5879601321380465,12.873457909812068,False,False
4rli,8.099378912037038,28.2995645003858,53.30304211852098,0.5595238095238095,336.0,67.2,5.0,2.056547619047619,0.050595238095238,43.0,8.0,0.0327380952380952,1.0,7.875,0.0505952380952381,3.544625053832903,3.732142857142857,2.7265032819924078,tickets_per_month,3.9847845972746785,15.878508286677521,False,False
4rlo,0.9572128182870372,35.96758954729588,81.13948540591664,0.6818181818181818,44.0,7.333333333333333,6.0,2.0454545454545454,0.0227272727272727,11.0,4.0,0.0,1.0,2.9318181818181817,0.0681818181818182,12.594428047839504,1.7727272727272727,0.8573830366097629,avg_processing_steps,1.733074456467933,3.0035470716616213,False,False
4rog,30.142511574074074,48.43125134582257,56.2600941411649,0.3720930232558139,43.0,6.142857142857143,7.0,2.0,0.0,22.0,3.0,0.0465116279069767,1.0,8.046511627906977,0.0,19.70434296942291,3.2093023255813957,1.0291623288901688,pct_fast_resolved,2.215226305873765,4.907227586235127,False,False
4roi,4.785751383101851,17.74212993778935,34.93966302950888,0.6666666666666666,24.0,24.0,1.0,2.0,0.0,11.0,2.0,0.0416666666666666,1.0,3.7083333333333335,0.0,0.0240856481481481,2.375,0.9524823105997214,n_distinct_categories,2.257062400388105,5.094330679245713,False,False
4rol,30.98675925925926,38.90579892676768,39.312440882428,0.3545454545454545,110.0,9.166666666666666,12.0,1.981818181818182,0.0,18.0,3.0,0.0363636363636363,1.0,3.2181818181818183,0.0363636363636363,23.577017887205383,2.4545454545454546,1.09984232550875,pct_fast_resolved,2.0779136668528455,4.317725206893838,False,False
4roo,6.122719907407407,19.80659614645293,43.18920021614362,0.6573875802997858,467.0,23.35,20.0,2.0085653104925054,0.006423982869379,41.0,6.0,0.0171306209850107,1.0,6.419700214132762,0.0171306209850107,8.270160801602163,3.233404710920771,0.9788703148674848,total_tickets,1.6858483106830748,2.842084526632977,False,False
4ror,7.3751851851851855,17.924848503086416,26.604569505353883,0.5833333333333334,108.0,7.2,15.0,2.0462962962962963,0.037037037037037,22.0,7.0,0.0555555555555555,1.0,3.953703703703704,0.037037037037037,20.000766782407407,3.4166666666666665,0.9620250245648762,avg_processing_steps,2.6920509303977855,7.2471382118555825,False,False
4rpg,10.179131944444444,35.607549843248414,62.62900276873719,0.5135834411384217,773.0,42.94444444444444,18.0,2.0,0.0,47.0,7.0,0.0413971539456662,1.0,6.567917205692108,0.0491591203104786,11.11928242992506,3.138421733505821,2.070562528601398,total_tickets,3.6857299385305873,13.584605179780686,False,False
4rqs,6.960727679398148,33.74130614025033,93.44825763784094,0.5961538461538461,624.0,16.864864864864863,37.0,2.083333333333333,0.0673076923076923,33.0,11.0,0.0080128205128205,0.9919871794871796,10.95673076923077,0.0288461538461538,6.9862099358974366,3.5,2.463063259364449,n_distinct_categories,3.1881964824741678,10.164596810860656,False,False
4rri,25.983260162037038,35.33286424768519,34.68751942144997,0.4,5.0,0.0,0.0,1.8,0.0,1.0,1.0,0.0,1.0,18.0,0.0,7.021773440945774,4.6,3.431433372098547,avg_comments,5.550332795616523,30.806194142096327,False,False
4rrl,9.428199699074073,19.26425775391894,25.387088893893075,0.543859649122807,114.0,12.666666666666666,9.0,2.0,0.0,31.0,5.0,0.0526315789473684,1.0,5.789473684210527,0.0614035087719297,19.84920657131012,3.043859649122807,0.8183678602088114,pct_high_priority,1.8116927647591325,3.2822306738805898,False,False
4rsl,2.9599143634259257,5.892599608907185,9.937730914274708,0.8682634730538922,167.0,41.75,4.0,2.0,0.0,39.0,3.0,0.0,1.0,4.508982035928144,0.0059880239520958,5.930598958333333,3.712574850299401,1.4648720747095996,tickets_per_month,3.6351447152555245,13.214277100850168,False,False
4sgg,7.825194537037037,31.82806484421394,71.87681422901103,0.5836849507735584,711.0,28.44,25.0,2.60056258790436,0.4571026722925457,18.0,6.0,0.0393811533052039,0.9662447257383966,10.258790436005626,0.0253164556962025,0.0611333011405445,4.236286919831223,1.8691288394665642,avg_processing_steps,4.221673282777394,17.82252530651646,False,False
4sgr,11.646168981481482,29.891056718996666,59.9106857550922,0.4754098360655737,610.0,25.416666666666668,24.0,2.495081967213115,0.2934426229508197,15.0,6.0,0.0229508196721311,0.9885245901639343,8.3,0.0262295081967213,0.5836097236826732,3.629508196721312,1.4890402055993461,total_tickets,3.4596983503277814,11.969512675260772,False,False
4sgs,9.015445358796295,20.635401819779315,33.80419682827103,0.5407303370786517,712.0,79.11111111111111,9.0,2.3286516853932584,0.2064606741573033,12.0,6.0,0.0196629213483146,1.0,9.849719101123595,0.0463483146067416,0.0230454695767195,4.310393258426966,3.3169720242788823,tickets_per_month,5.992071506976622,35.904920944721084,False,False
4shl,0.830925925925926,7.890226349939359,17.478185470172885,0.7909319899244333,397.0,23.352941176470587,17.0,2.3148614609571787,0.2493702770780856,73.0,5.0,0.0302267002518891,1.0,5.831234256926952,0.0251889168765743,0.8507006809600863,2.967254408060453,2.030029025876371,n_distinct_projects,2.8383696854619322,8.056342471349268,False,False
4sig,0.002109849537037,0.415455042940712,7.163903476952969,0.993798449612403,645.0,645.0,1.0,2.0356589147286823,0.0325581395348837,95.0,6.0,0.0,1.0,3.10077519379845,0.0093023255813953,7.021773440945774,1.984496124031008,6.108919749000627,tickets_per_month,6.884432883158848,47.39541612271884,True,True
4sih,5.874409722222223,14.845650432758816,26.19288804820568,0.6337349397590362,415.0,18.043478260869566,23.0,2.269879518072289,0.2048192771084337,74.0,4.0,0.0385542168674698,0.980722891566265,6.669879518072289,0.0120481927710843,2.2966100653833657,2.5180722891566263,2.069348469553556,n_distinct_projects,3.6067693712559534,13.008785297430066,False,False
4sii,0.1834837962962963,13.890145926936222,36.76942531910119,0.77947932618683,653.0,46.642857142857146,14.0,2.565084226646248,0.4012251148545176,57.0,6.0,0.0520673813169984,1.0,7.996937212863706,0.0153139356814701,0.8898559282153032,3.134762633996937,1.707425366033968,tickets_per_month,2.886280991487729,8.330617961823387,False,False
4sil,9.111643518518518,31.2230805891486,56.8171814343766,0.5170731707317073,205.0,12.058823529411764,17.0,2.5121951219512195,0.3170731707317073,34.0,6.0,0.024390243902439,0.9804878048780488,7.014634146341463,0.0146341463414634,5.505196544924554,2.009756097560976,0.8041855825049499,avg_priority,2.2718600121523527,5.161347914816888,False,False
4sio,6.711053263888888,56.020816904407326,125.08550457938507,0.5664335664335665,429.0,17.16,25.0,2.296037296037296,0.1888111888111888,45.0,7.0,0.0209790209790209,0.9743589743589745,6.417249417249417,0.0256410256410256,5.945269476372925,2.237762237762238,0.9450430060470401,n_distinct_categories,2.0504316126529893,4.204269798166739,False,False
4sip,0.0032236458333333,5.2986455247362185,13.057981251486972,0.8604651162790697,172.0,19.11111111111111,9.0,2.052325581395349,0.0755813953488372,48.0,4.0,0.0406976744186046,1.0,4.773255813953488,0.0116279069767442,0.7756168981481482,2.4069767441860463,1.0470429339467533,n_distinct_projects,2.4281397894799257,5.895862837255618,False,False
4skh,1.4162074999999998,7.231163896990741,9.575313168310952,0.7,10.0,0.0,0.0,2.2,0.2,5.0,4.0,0.0,1.0,5.4,0.0999999999999999,7.021773440945774,1.8,1.2429843869580484,pct_sole_resolver,2.3791346470480605,5.660281668784499,False,False
4ski,10.38574466435185,41.99655293981481,54.26270768480866,0.6,5.0,0.0,0.0,2.4,0.2,2.0,2.0,0.0,1.0,13.4,0.1999999999999999,7.021773440945774,3.0,3.1000219638347315,pct_sole_resolver,4.941829127027465,24.42167512073704,False,False
4skk,24.368064328703703,69.65639047260804,92.8576030336503,0.4,60.0,8.571428571428571,7.0,2.066666666666667,0.0666666666666666,4.0,7.0,0.0166666666666666,1.0,12.016666666666667,0.0333333333333333,9.09431602733686,2.433333333333333,2.0394537430967596,avg_comments,3.3740835680976318,11.384439924506447,False,False
4skl,5.597644675925926,15.87169983934083,31.48712172254941,0.6785714285714286,84.0,4.421052631578948,19.0,2.0357142857142856,0.0833333333333333,50.0,4.0,0.0,1.0,3.7857142857142856,0.0119047619047618,1.6185019465488215,1.7023809523809523,1.1256818213011226,n_distinct_projects,3.5995767392369755,12.956952701655897,False,False
4skr,11.08837962962963,37.03974624751551,81.88080899854002,0.4921465968586387,191.0,8.304347826086957,23.0,2.1518324607329844,0.1361256544502617,8.0,9.0,0.0418848167539267,0.9581151832460733,17.230366492146597,0.06282722513089,0.6458142982858892,4.230366492146596,3.431433372098547,avg_comments,4.2496538739277,18.05955804818871,False,False
4sks,2.011383101851852,17.581003575120192,65.68484011440921,0.7865384615384615,520.0,20.8,25.0,2.5134615384615384,0.4,30.0,7.0,0.0634615384615384,0.9884615384615384,6.601923076923077,0.0173076923076923,1.6135046832842777,2.875,1.1679542603834892,total_tickets,2.401051816902101,5.7650498274488795,False,False
4slh,7.957234027777778,26.901673962449884,67.61897313809712,0.5618556701030928,194.0,8.083333333333334,24.0,2.427835051546392,0.3350515463917525,22.0,6.0,0.0721649484536082,0.9742268041237112,6.603092783505154,0.0257731958762886,7.60232981078905,3.061855670103093,0.7921338421574613,active_months,1.8664612356417332,3.4836775441532652,False,False
4sli,1.2170185300925926,15.838685744290771,49.28689077927584,0.773109243697479,238.0,9.52,25.0,2.4831932773109244,0.3697478991596639,14.0,5.0,0.0630252100840336,0.9915966386554622,7.718487394957983,0.0168067226890756,7.181423961840628,2.865546218487395,0.8664492965573921,active_months,2.330547914436521,5.431453581484417,False,False
4sog,0.0023091435185185,1.882673921165174,36.034472894601535,0.9934640522875816,459.0,0.0,0.0,2.0631808278867103,0.0435729847494553,81.0,7.0,0.0,1.0,3.1938997821350763,0.0108932461873638,7.021773440945774,1.973856209150327,2.3445845752938492,n_distinct_projects,4.846001917631267,23.48373458568592,False,False
4soo,0.7376361689814814,67.86784918311403,127.9196264652328,0.631578947368421,19.0,2.7142857142857144,7.0,2.3684210526315788,0.2631578947368421,9.0,5.0,0.0526315789473684,0.9473684210526316,5.894736842105263,0.0,60.21689686213992,1.368421052631579,1.6422223177543722,avg_first_response_days,3.515080765603499,12.35579278871568,False,False
4sop,2.7900347222222224,5.838138678451179,7.044182687531505,0.8181818181818182,11.0,1.8333333333333333,6.0,2.4545454545454546,0.4545454545454545,7.0,2.0,0.0909090909090909,0.7272727272727273,4.909090909090909,0.0,0.0062636784511784,3.272727272727273,1.635836125486979,resolution_rate,3.19191077580397,10.188294400693502,False,False
4soq,7.098483796296296,26.775957200551616,53.56089900974789,0.5319148936170213,47.0,2.35,20.0,2.25531914893617,0.2340425531914893,12.0,4.0,0.0212765957446808,1.0,8.127659574468085,0.0,7.666233691077442,1.3829787234042554,1.2887320602317138,avg_processing_steps,3.3356212944598393,11.126369420053935,False,False
4sor,15.57150462962963,37.019164697145065,46.28674764097126,0.5,6.0,3.0,2.0,2.1666666666666665,0.1666666666666666,3.0,2.0,0.0,1.0,5.5,0.0,0.000324074074074,2.0,0.9524823105997214,n_distinct_categories,2.1586288848889956,4.659678662677108,False,False
4ssh,13.99451388888889,31.37283696581998,48.557846101086376,0.3963963963963964,111.0,4.44,25.0,2.468468468468469,0.3693693693693693,8.0,4.0,0.027027027027027,0.954954954954955,8.36936936936937,0.054054054054054,2.992365468409586,2.081081081081081,0.9582213345271882,avg_comments,2.9191544551892905,8.521462733251484,False,False
4z8d4aa.c3,0.0032754629629629,0.1174704816343466,0.6043815011898312,1.0,212.0,9.217391304347826,23.0,2.320754716981132,0.2075471698113207,10.0,3.0,0.0047169811320754,0.9858490566037736,0.8160377358490566,0.0094339622641509,0.0110325804776739,1.089622641509434,1.6134000024695663,avg_processing_steps,3.471361529481691,12.050350868365465,False,False
826 .a8cz3_.xd,0.0230354976851851,12.145046161747684,27.8751933832203,0.75,8.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.875,0.0,7.021773440945774,1.75,1.3319873739290737,n_distinct_categories,2.825731352185272,7.984757674722805,False,False
_2hhpqg,7.750729166666667,19.358627475212188,31.390365009429985,0.5833333333333334,120.0,12.0,10.0,2.1083333333333334,0.0833333333333333,25.0,7.0,0.0333333333333333,1.0,7.908333333333333,0.025,13.389281595191685,4.25,1.8843056085704537,avg_processing_steps,3.3053074972395406,10.925057651307917,False,False
av43.jd4aa.c3,0.0034178125,0.3733801578669661,1.6998745475000931,0.9852941176470588,136.0,136.0,1.0,2.0661764705882355,0.0441176470588235,21.0,6.0,0.0,1.0,0.7279411764705882,0.0,7.021773440945774,1.0220588235294117,6.108919749000627,tickets_per_month,7.932991512498146,62.93235433736761,True,True
bzy0xaygh,15.041539351851853,33.834784722222224,32.4726730334577,0.2,5.0,1.6666666666666667,3.0,2.0,0.0,2.0,2.0,0.0,1.0,2.2,0.0,52.7026875,2.2,1.722337235486856,pct_fast_resolved,3.5517262052459335,12.614759037030678,False,False
d8e1n8vv8d4aa.c3,0.0027905034722222,2.690912221696128,16.563093763235155,0.9772727272727272,44.0,7.333333333333333,6.0,2.477272727272727,0.2272727272727272,3.0,3.0,0.0,1.0,0.8181818181818182,0.0227272727272727,0.0217527488425925,1.0454545454545454,1.662282455378267,avg_processing_steps,3.092728582163665,9.564970082932074,False,False
